#pressure(psi), radius, err, stiffness (N/mm), error 2mm displacement
0	0	0	0.11542372	0.001134026
0.1	0	0	0.119745716	0.001189059
0.2	0	0	0.122199328	0.001192903
0.3	0	0	0.124839648	0.001221725
0.4	0	0	0.126532337	0.001358726
0.5	0	0	0.127144981	0.001346889
0.6	0	0	0.129951314	0.001371089
0.7	0	0	0.130728774	0.001371466
0.8	0	0	0.132540976	0.001438832
0.9	0	0	0.137162712	0.001475294
1	0	0	0.139109735	0.001481116
